,Id,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age,distance below 30k km,new and less used,inv_car_price,inv_car_dist,inv_car_age,inv_brand,std_invprice,std_invdistance_travelled,std_invrank,best_buy1,best_buy2
1246,1246,2013,Toyota,Toyota Innova 2.5 VX 8 STR BS-III,Innova,1100000.0,107000.0,Diesel,Chennai,1,8.0,0,0,9.09090909090909e-07,9.345794392523365e-06,0.125,1.0,0.05279093238102631,0.0028292435250208453,1.0,149.35840361883197,0.0
1247,1247,2016,Honda,Honda City SV Diesel,City,810000.0,62000.0,Diesel,Chennai,7,5.0,0,0,1.234567901234568e-06,1.6129032258064517e-05,0.2,0.14285714285714285,0.07322010310908689,0.005204429075355966,0.13214285714285715,50.35552442962594,0.0
1248,1248,2008,Hyundai,Hyundai Santro Xing GLS,Santro,170000.0,63000.0,Petrol,Chennai,14,13.0,0,0,5.882352941176471e-06,1.5873015873015872e-05,0.07692307692307693,0.07142857142857142,0.36494700356658466,0.005114783624249843,0.059821428571428574,111.66417156840615,0.0
1249,1249,2014,Renault,Renault Duster RXL Petrol,Duster,565000.0,25000.0,Petrol,Chennai,15,7.0,1,0,1.7699115044247788e-06,4e-05,0.14285714285714285,0.06666666666666667,0.10682194327516759,0.01356297093649085,0.055,79.68526016113147,0.0
1250,1250,2015,Hyundai,Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],i10,400000.0,40000.0,Petrol,Chennai,14,6.0,0,0,2.5e-06,2.5e-05,0.16666666666666666,0.07142857142857142,0.15264730999146028,0.00831064395618312,0.059821428571428574,75.88931139459413,0.0
1251,1251,2018,Hyundai,Hyundai Verna 1.6 CRDI SX,Verna,1025000.0,40000.0,Diesel,Chennai,14,3.0,0,0,9.756097560975609e-07,2.5e-05,0.3333333333333333,0.07142857142857142,0.05696611193268209,0.00831064395618312,0.059821428571428574,28.32096423867848,0.0
1252,1252,2010,Tata,Tata Nano LX,Nano,80000.0,10001.0,Petrol,Chennai,40,11.0,1,0,1.25e-05,9.999000099990002e-05,0.09090909090909091,0.025,0.7803159692570454,0.03456877765652169,0.012812500000000003,345.61166842696275,0.0
1253,1253,2019,Hyundai,Hyundai Verna 1.6 VTVT SX (O),Verna,1195000.0,10000.0,Petrol,Chennai,14,2.0,1,1,8.368200836820084e-07,0.0001,0.5,0.07142857142857142,0.04825471917218413,0.03457227885772178,0.059821428571428574,99.79863008684002,99.79863008684002
1254,1254,2016,Mahindra,Mahindra TUV300 T8 AMT mHAWK100,TUV300,875000.0,38000.0,Diesel,Chennai,24,5.0,0,0,1.1428571428571428e-06,2.6315789473684212e-05,0.2,0.041666666666666664,0.06746370623398805,0.008771374393052218,0.0296875,17.567561064223128,0.0
1255,1255,2019,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi+ Dual Tone [2017-2018],Vitara,1150000.0,14000.0,Diesel,Chennai,32,2.0,1,1,8.695652173913044e-07,7.142857142857143e-05,0.5,0.03125,0.05031002858946274,0.024567846514278478,0.019140625,23.65798592391768,23.65798592391768
1256,1256,2019,Honda,Honda Jazz VX Petrol,Jazz,790000.0,11000.0,Petrol,Chennai,7,2.0,1,1,1.2658227848101265e-06,9.09090909090909e-05,0.5,0.14285714285714285,0.07518187419602418,0.031389050384808,0.13214285714285715,311.84229491086455,311.84229491086455
1257,1257,2018,Mahindra,Mahindra XUV500 W5 [2018-2020],XUV500,1290000.0,29000.0,Diesel,Chennai,24,3.0,1,1,7.751937984496125e-07,3.4482758620689657e-05,0.3333333333333333,0.041666666666666664,0.04438663038945049,0.011631080552929387,0.0296875,15.326601558005061,15.326601558005061
1258,1258,2020,Mahindra,Mahindra XUV300 1.2 W6 [2019-2019],XUV300,990000.0,2000.0,Petrol,Chennai,24,1.0,1,1,1.01010101010101e-06,0.0005,1.0,0.041666666666666664,0.05913101984835546,0.17463433166592796,0.0296875,306.56221329203635,306.56221329203635
1259,1259,2019,Hyundai,Hyundai Verna EX 1.4 VTVT,Verna,925000.0,24800.0,Petrol,Chennai,14,2.0,1,1,1.0810810810810812e-06,4.032258064516129e-05,0.5,0.07142857142857142,0.06358621644701919,0.013675924204884565,0.059821428571428574,52.02073083260969,52.02073083260969
1260,1260,2020,Mahindra,Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],XUV300,1390000.0,25000.0,Diesel,Chennai,24,1.0,1,1,7.194244604316547e-07,4e-05,1.0,0.041666666666666664,0.040886163827264406,0.01356297093649085,0.0296875,16.462842472159405,16.462842472159405
1261,1261,2017,Honda,Honda WR-V VX MT Diesel,WR-V,875000.0,46000.0,Diesel,Chennai,7,4.0,0,0,1.1428571428571428e-06,2.173913043478261e-05,0.25,0.14285714285714285,0.06746370623398805,0.0071688337430727425,0.13214285714285715,63.90905523667691,0.0
1262,1262,2018,Ford,Ford EcoSport Titanium + 1.5L TDCi,EcoSport,1090000.0,20000.0,Diesel,Chennai,8,3.0,1,1,9.174311926605505e-07,5e-05,0.3333333333333333,0.125,0.05331442584163147,0.017064522256696007,0.11406250000000001,103.77237510243235,103.77237510243235
1263,1263,2020,Mahindra,Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],XUV300,1390000.0,25000.0,Diesel,Chennai,24,1.0,1,1,7.194244604316547e-07,4e-05,1.0,0.041666666666666664,0.040886163827264406,0.01356297093649085,0.0296875,16.462842472159405,16.462842472159405
1264,1264,2018,Ford,Ford EcoSport Titanium + 1.5L TDCi,EcoSport,1090000.0,20000.0,Diesel,Chennai,8,3.0,1,1,9.174311926605505e-07,5e-05,0.3333333333333333,0.125,0.05331442584163147,0.017064522256696007,0.11406250000000001,103.77237510243235,103.77237510243235
1265,1265,2021,Ford,Ford Endeavour Titanium Plus 2.0 4x4 AT,Endeavour,3850000.0,8000.0,Diesel,Chennai,8,0.0,1,1,2.5974025974025974e-07,0.000125,inf,0.125,0.01203322723391041,0.043326157158234666,0.11406250000000001,59.46688293870639,59.46688293870639
1266,1266,2017,Honda,Honda WR-V VX MT Diesel,WR-V,875000.0,46000.0,Diesel,Chennai,7,4.0,0,0,1.1428571428571428e-06,2.173913043478261e-05,0.25,0.14285714285714285,0.06746370623398805,0.0071688337430727425,0.13214285714285715,63.90905523667691,0.0
1267,1267,2019,Hyundai,Hyundai Verna 1.6 VTVT SX (O),Verna,1195000.0,10000.0,Petrol,Chennai,14,2.0,1,1,8.368200836820084e-07,0.0001,0.5,0.07142857142857142,0.04825471917218413,0.03457227885772178,0.059821428571428574,99.79863008684002,99.79863008684002
1268,1268,2019,Skoda,Skoda Rapid Monte Carlo 1.6 MPI MT,Rapid,1175000.0,10000.0,Petrol,Chennai,27,2.0,1,1,8.510638297872341e-07,0.0001,0.5,0.037037037037037035,0.04914875447426278,0.03457227885772178,0.025,42.47961112984785,42.47961112984785
1269,1269,2019,Jeep,Jeep Compass Limited Plus Petrol AT [2018-2020],Compass,2190000.0,24000.0,Petrol,Chennai,19,2.0,1,1,4.5662100456621004e-07,4.1666666666666665e-05,0.5,0.05263157894736842,0.02439081454792181,0.014146562823191709,0.04078947368421053,14.074252499527395,14.074252499527395
1270,1270,2018,Mahindra,Mahindra XUV500 W5 [2018-2020],XUV500,1290000.0,29000.0,Diesel,Chennai,24,3.0,1,1,7.751937984496125e-07,3.4482758620689657e-05,0.3333333333333333,0.041666666666666664,0.04438663038945049,0.011631080552929387,0.0296875,15.326601558005061,15.326601558005061
1271,1271,2019,Hyundai,Hyundai Verna EX 1.4 VTVT,Verna,925000.0,24800.0,Petrol,Chennai,14,2.0,1,1,1.0810810810810812e-06,4.032258064516129e-05,0.5,0.07142857142857142,0.06358621644701919,0.013675924204884565,0.059821428571428574,52.02073083260969,52.02073083260969
1272,1272,2020,Mahindra,Mahindra XUV300 1.2 W6 [2019-2019],XUV300,990000.0,2000.0,Petrol,Chennai,24,1.0,1,1,1.01010101010101e-06,0.0005,1.0,0.041666666666666664,0.05913101984835546,0.17463433166592796,0.0296875,306.56221329203635,306.56221329203635
1273,1273,2014,Honda,Honda City VX CVT,City,790000.0,20000.0,Petrol,Chennai,7,7.0,1,0,1.2658227848101265e-06,5e-05,0.14285714285714285,0.14285714285714285,0.07518187419602418,0.017064522256696007,0.13214285714285715,169.5317225863301,0.0
1274,1274,2015,Volkswagen,Volkswagen Vento Highline Diesel,Vento,620000.0,54000.0,Diesel,Chennai,3,6.0,0,0,1.6129032258064516e-06,1.8518518518518518e-05,0.16666666666666666,0.3333333333333333,0.0969670257017713,0.006041119952346445,0.325,190.3815659481649,0.0
1275,1275,2010,Maruti Suzuki,Maruti Suzuki Ritz VXI BS-IV,Ritz,285000.0,72000.0,Petrol,Chennai,32,11.0,0,0,3.5087719298245615e-06,1.388888888888889e-05,0.09090909090909091,0.03125,0.21596476246123422,0.004420031378177393,0.019140625,18.27108605715033,0.0
1276,1276,2014,Audi,Audi A4 2.0 TDI (177bhp) Premium,A4,1850000.0,72000.0,Diesel,Chennai,10,7.0,0,0,5.405405405405406e-07,1.388888888888889e-05,0.14285714285714285,0.1,0.02965818081104162,0.004420031378177393,0.08875000000000001,11.634245470146055,0.0
1277,1277,2016,Hyundai,Hyundai Elite i20 Asta 1.2 [2016-2017],Elite,630000.0,5700.0,Petrol,Chennai,14,5.0,1,0,1.5873015873015873e-06,0.00017543859649122806,0.2,0.07142857142857142,0.09536009109023627,0.06098749057155013,0.059821428571428574,347.9078285446003,0.0
1278,1278,2014,Mahindra,Mahindra Bolero SLX BS IV,Bolero,540000.0,180000.0,Diesel,Chennai,24,7.0,0,0,1.8518518518518519e-06,5.555555555555556e-06,0.14285714285714285,0.041666666666666664,0.11196508207609832,0.0015020719446730973,0.0296875,4.99283212940786,0.0
1279,1279,2018,Hyundai,Hyundai Creta S 1.6 AT CRDi,Creta,1250000.0,40000.0,Diesel,Chennai,14,3.0,0,0,8e-07,2.5e-05,0.3333333333333333,0.07142857142857142,0.04594363791631085,0.00831064395618312,0.059821428571428574,22.841090646317003,0.0
1280,1280,2013,Ford,Ford EcoSport Titanium 1.5 Ti-VCT AT,EcoSport,650000.0,60000.0,Petrol,Chennai,8,8.0,0,0,1.5384615384615385e-06,1.6666666666666667e-05,0.125,0.125,0.09229455429284636,0.005392684522678824,0.11406250000000001,56.77066446213723,0.0
1281,1281,2012,Honda,Honda City 1.5 E MT,City,525000.0,40000.0,Petrol,Chennai,7,9.0,0,0,1.9047619047619047e-06,2.5e-05,0.1111111111111111,0.14285714285714285,0.11528608027327071,0.00831064395618312,0.13214285714285715,126.60627839799525,0.0
1282,1282,2012,Honda,Honda City 1.5 V AT,City,750000.0,65000.0,Petrol,Chennai,7,9.0,0,0,1.3333333333333334e-06,1.5384615384615384e-05,0.1111111111111111,0.14285714285714285,0.07941929974380872,0.004943767686755086,0.13214285714285715,51.88332502782803,0.0
1283,1283,2011,Honda,Honda City 1.5 S AT,City,490000.00000000006,80000.0,Petrol,Chennai,7,10.0,0,0,2.040816326530612e-06,1.25e-05,0.1,0.14285714285714285,0.1238257899231426,0.003933704805926677,0.13214285714285715,64.36600672135117,0.0
1284,1284,2019,Hyundai,Hyundai Elite i20 Magna Plus 1.2 [2019-2020],Elite,625000.0,33000.0,Petrol,Chennai,14,2.0,0,0,1.6e-06,3.0303030303030302e-05,0.5,0.07142857142857142,0.09615713065755764,0.010167527232049488,0.059821428571428574,58.48622891303811,0.0
1285,1285,2020,Renault,Renault Kwid 1.0 RXT AMT Opt [2016-2019],Kwid,530000.0,11500.0,Petrol,Chennai,15,1.0,1,1,1.8867924528301887e-06,8.695652173913044e-05,1.0,0.06666666666666667,0.11415819409309895,0.030005038005280274,0.055,188.39265238076777,188.39265238076777
1286,1286,2019,Volvo,Volvo XC60 Inscription [2017-2020],XC60,5600000.0,40000.0,Diesel,Chennai,9,2.0,0,0,1.7857142857142858e-07,2.5e-05,0.5,0.1111111111111111,0.006938514090520923,0.00831064395618312,0.1,5.766352019127913,0.0
1287,1287,2019,Volvo,Volvo XC60 Inscription [2017-2020],XC60,5600000.0,40000.0,Diesel,Chennai,9,2.0,0,0,1.7857142857142858e-07,2.5e-05,0.5,0.1111111111111111,0.006938514090520923,0.00831064395618312,0.1,5.766352019127913,0.0
1288,1288,2020,Renault,Renault Kwid 1.0 RXT AMT Opt [2016-2019],Kwid,530000.0,11500.0,Petrol,Chennai,15,1.0,1,1,1.8867924528301887e-06,8.695652173913044e-05,1.0,0.06666666666666667,0.11415819409309895,0.030005038005280274,0.055,188.39265238076777,188.39265238076777
1289,1289,2010,Mercedes-Benz,Mercedes-Benz S-Class 350 CDI L,S-Class,2400000.0,57000.0,Diesel,Chennai,2,11.0,0,0,4.1666666666666667e-07,1.7543859649122806e-05,0.09090909090909091,0.5,0.021883005977796754,0.005699838147258223,0.49375,61.58523617290705,0.0
1290,1290,2005,Mercedes-Benz,Mercedes-Benz C-Class 200 K AT,C-Class,550000.0,74000.0,Petrol,Chennai,2,16.0,0,0,1.818181818181818e-06,1.3513513513513513e-05,0.0625,0.5,0.10985171958698858,0.004288591764055577,0.49375,232.61015756975033,0.0
1291,1291,2011,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI,C-Class,1250000.0,97000.0,Diesel,Chennai,2,10.0,0,0,8e-07,1.0309278350515464e-05,0.1,0.5,0.04594363791631085,0.0031666123775312173,0.49375,71.83356066920999,0.0
1292,1292,2007,Honda,Honda CR-V 2.4 MT,CR-V,475000.0,120000.0,Petrol,Chennai,7,14.0,0,0,2.1052631578947366e-06,8.333333333333334e-06,0.07142857142857142,0.14285714285714285,0.12787091554676613,0.002474725089174529,0.13214285714285715,41.81599438047886,0.0
1293,1293,2021,Hyundai,Hyundai Venue SX 1.0 Turbo iMT,Venue,1050000.0,2000.0,Petrol,Chennai,14,0.0,1,1,9.523809523809523e-07,0.0005,inf,0.07142857142857142,0.055508112724167384,0.17463433166592796,0.059821428571428574,579.8863260988139,579.8863260988139
1294,1294,2016,Hyundai,Hyundai Elite i20 Asta 1.2 [2016-2017],Elite,630000.0,57000.0,Petrol,Chennai,14,5.0,0,0,1.5873015873015873e-06,1.7543859649122806e-05,0.2,0.07142857142857142,0.09536009109023627,0.005699838147258223,0.059821428571428574,32.51516490159276,0.0
1295,1295,2014,Jaguar,Jaguar XF 2.2 Diesel,XF,2200000.0,78000.0,Diesel,Chennai,40,7.0,0,0,4.545454545454545e-07,1.282051282051282e-05,0.14285714285714285,0.025,0.024260538778045182,0.004045934014907611,0.012812500000000003,1.2576306567328763,0.0
1296,1296,2019,Volkswagen,Volkswagen Passat Highline,Passat,2850000.0,25000.0,Diesel,Chennai,3,2.0,1,1,3.5087719298245616e-07,4e-05,0.5,0.3333333333333333,0.017753606903681066,0.01356297093649085,0.325,78.25728769706562,78.25728769706562
1297,1297,2015,Volkswagen,Volkswagen Vento Highline Petrol AT,Vento,600000.0,66000.0,Petrol,Chennai,3,6.0,0,0,1.6666666666666667e-06,1.5151515151515151e-05,0.16666666666666666,0.3333333333333333,0.10034158838599488,0.0048621464438598615,0.325,158.5595365712199,0.0
1298,1298,2016,BMW,BMW 7 Series 730Ld DPE (CBU),7,5650000.0,54000.0,Diesel,Chennai,4,5.0,0,0,1.7699115044247788e-07,1.8518518518518518e-05,0.2,0.25,0.006839324985074401,0.006041119952346445,0.240625,9.941947069841932,0.0
1299,1299,2012,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXi,Wagon,300000.0,76000.0,Petrol,Chennai,32,9.0,0,0,3.3333333333333333e-06,1.3157894736842106e-05,0.1111111111111111,0.03125,0.2049530315969257,0.004164070024361226,0.019140625,16.33535155799264,0.0
1300,1300,2019,Maruti Suzuki,Maruti Suzuki Alto K10 VXi,Alto,390000.0,13000.0,Petrol,Chennai,32,2.0,1,1,2.564102564102564e-06,7.692307692307693e-05,0.5,0.03125,0.15667082703803453,0.0264917758110945,0.019140625,79.44294252948762,79.44294252948762
1301,1301,2018,Maruti Suzuki,Maruti Suzuki Ciaz Alpha 1.4 AT,Ciaz,950000.0,25000.0,Petrol,Chennai,32,3.0,1,1,1.0526315789473683e-06,4e-05,0.3333333333333333,0.03125,0.061800530360915096,0.01356297093649085,0.019140625,16.043648851599915,16.043648851599915
1302,1302,2012,Hyundai,Hyundai i20 Magna 1.2,i20,375000.0,66000.0,Petrol,Chennai,14,9.0,0,0,2.666666666666667e-06,1.5151515151515151e-05,0.1111111111111111,0.07142857142857142,0.16310845431255339,0.0048621464438598615,0.059821428571428574,47.44181411040217,0.0
1303,1303,2014,Volkswagen,Volkswagen Vento Highline Diesel,Vento,575000.0,86000.0,Diesel,Chennai,3,7.0,0,0,1.7391304347826088e-06,1.1627906976744185e-05,0.14285714285714285,0.3333333333333333,0.10488991200386144,0.0036283369582343662,0.325,123.68718188760731,0.0
1304,1304,2018,Jeep,Jeep Compass Longitude (O) 2.0 Diesel [2017-2020],Compass,1650000.0,39500.0,Diesel,Chennai,19,3.0,0,0,6.060606060606061e-07,2.5316455696202533e-05,0.3333333333333333,0.05263157894736842,0.0337706699790389,0.008421452542265562,0.04078947368421053,11.60044859344558,0.0
1305,1305,2004,Toyota,Toyota Camry ACV30R,Camry,500000.0,70500.0,Petrol,Chennai,1,17.0,0,0,2e-06,1.4184397163120568e-05,0.058823529411764705,1.0,0.12126387702818103,0.0045235051169541405,1.0,548.5377682386746,0.0
1306,1306,2011,Audi,Audi A4 2.0 TDI (177bhp) Premium,A4,1200000.0,44000.0,Diesel,Chennai,10,10.0,0,0,8.333333333333333e-07,2.2727272727272726e-05,0.1,0.1,0.048035866780529464,0.007514836837954674,0.08875000000000001,32.037125983754784,0.0
1307,1307,2011,Honda,Honda Accord 2.4 AT,Accord,750000.0,65000.0,Petrol,Chennai,7,10.0,0,0,1.3333333333333334e-06,1.5384615384615384e-05,0.1,0.14285714285714285,0.07941929974380872,0.004943767686755086,0.13214285714285715,51.88332502782803,0.0
1308,1308,2015,Volkswagen,Volkswagen Polo GT TSI,Polo,700000.0,50000.0,Petrol,Chennai,3,6.0,0,0,1.4285714285714286e-06,2e-05,0.16666666666666666,0.3333333333333333,0.08539709649871906,0.006559868296080542,0.325,182.0629544172653,0.0
1309,1309,2014,BMW,BMW 3 Series 320d Sport Line,3,2250000.0,55000.0,Diesel,Chennai,4,7.0,0,0,4.4444444444444444e-07,1.8181818181818182e-05,0.14285714285714285,0.25,0.02362653003131227,0.005923222601497786,0.240625,33.67431295026718,0.0
1310,1310,2019,BMW,BMW 5 Series 520d Luxury Line [2017-2019],5,5190000.0,53000.0,Diesel,Chennai,4,2.0,0,0,1.9267822736030828e-07,1.8867924528301888e-05,0.5,0.25,0.007823953638755474,0.006163466259830902,0.240625,11.603580996447482,0.0
1311,1311,2019,Maruti Suzuki,Maruti Suzuki Alto K10 VXi,Alto,390000.0,13000.0,Petrol,Chennai,32,2.0,1,1,2.564102564102564e-06,7.692307692307693e-05,0.5,0.03125,0.15667082703803453,0.0264917758110945,0.019140625,79.44294252948762,79.44294252948762
1312,1312,2012,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXi,Wagon,300000.0,76000.0,Petrol,Chennai,32,9.0,0,0,3.3333333333333333e-06,1.3157894736842106e-05,0.1111111111111111,0.03125,0.2049530315969257,0.004164070024361226,0.019140625,16.33535155799264,0.0
1313,1313,2017,Land Rover,Land Rover Range Rover Evoque HSE,Evoque,3550000.0,80400.0,Diesel,Chennai,18,4.0,0,0,2.8169014084507043e-07,1.2437810945273631e-05,0.25,0.05555555555555555,0.013410952478319964,0.003911928989258734,0.04375,2.295242852591112,0.0
1314,1314,2007,BMW,BMW 6 Series 645i,6,1800000.0,30900.0,Petrol,Chennai,4,14.0,0,0,5.555555555555555e-07,3.2362459546925564e-05,0.07142857142857142,0.25,0.03060062624537432,0.010888646950832545,0.240625,80.17610939325041,0.0
1315,1315,2015,BMW,BMW 7 Series 730Ld,7,3800000.0,40500.0,Diesel,Chennai,4,6.0,0,0,2.631578947368421e-07,2.4691358024691357e-05,0.16666666666666666,0.25,0.012247741471526808,0.008202571384571849,0.240625,24.173903051370115,0.0
1316,1316,2018,BMW,BMW 5 Series 520d Luxury Line [2017-2019],5,4900000.0,39000.0,Diesel,Chennai,4,3.0,0,0,2.0408163265306121e-07,2.564102564102564e-05,0.3333333333333333,0.25,0.008539709649871904,0.008535102374144987,0.240625,17.538505625778285,0.0
1317,1317,2014,BMW,BMW 3 Series 320d Luxury Line,3,2250000.0,55000.0,Diesel,Chennai,4,7.0,0,0,4.4444444444444444e-07,1.8181818181818182e-05,0.14285714285714285,0.25,0.02362653003131227,0.005923222601497786,0.240625,33.67431295026718,0.0
1318,1318,2014,Mahindra,Mahindra XUV500 W8 AWD,XUV500,1050000.0,58200.0,Diesel,Chennai,24,7.0,0,0,9.523809523809523e-07,1.718213058419244e-05,0.14285714285714285,0.041666666666666664,0.055508112724167384,0.005573176858771872,0.0296875,9.18402196384402,0.0
1319,1319,2019,Volkswagen,Volkswagen Passat Highline,Passat,2850000.0,25000.0,Diesel,Chennai,3,2.0,1,1,3.5087719298245616e-07,4e-05,0.5,0.3333333333333333,0.017753606903681066,0.01356297093649085,0.325,78.25728769706562,78.25728769706562
1320,1320,2012,Toyota,Toyota Innova 2.5 V 7 STR,Innova,1200000.0,108000.0,Diesel,Chennai,1,9.0,0,0,8.333333333333333e-07,9.259259259259259e-06,0.1111111111111111,1.0,0.048035866780529464,0.0027989428040083395,1.0,134.44964365966618,0.0
1321,1321,2012,Hyundai,Hyundai i20 Magna 1.2,i20,375000.0,66000.0,Petrol,Chennai,14,9.0,0,0,2.666666666666667e-06,1.5151515151515151e-05,0.1111111111111111,0.07142857142857142,0.16310845431255339,0.0048621464438598615,0.059821428571428574,47.44181411040217,0.0
1322,1322,2012,Honda,Honda City 1.5 V MT,City,550000.0,55000.0,Petrol,Chennai,7,9.0,0,0,1.818181818181818e-06,1.8181818181818182e-05,0.1111111111111111,0.14285714285714285,0.10985171958698858,0.005923222601497786,0.13214285714285715,85.98221059295989,0.0
1323,1323,2011,Volvo,Volvo XC60 D5 AWD AT,XC60,1150000.0,80000.0,Diesel,Chennai,9,10.0,0,0,8.695652173913044e-07,1.25e-05,0.1,0.1111111111111111,0.05031002858946274,0.003933704805926677,0.1,19.790480124867813,0.0
1324,1324,2019,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,2175000.0,39900.0,Diesel,Chennai,1,2.0,0,0,4.5977011494252875e-07,2.506265664160401e-05,0.5,1.0,0.02458847433670014,0.008332583500795934,1.0,204.88551556773183,0.0
1325,1325,2013,Volkswagen,Volkswagen Vento Highline Petrol,Vento,475000.0,66000.0,Petrol,Chennai,3,8.0,0,0,2.1052631578947366e-06,1.5151515151515151e-05,0.125,0.3333333333333333,0.12787091554676613,0.0048621464438598615,0.325,202.06131312211446,0.0
1326,1326,2016,Maruti Suzuki,Maruti Suzuki Swift ZXi,Swift,610000.0,15000.0,Petrol,Chennai,32,5.0,1,0,1.6393442622950819e-06,6.666666666666667e-05,0.2,0.03125,0.0986266466940124,0.022900441123704596,0.019140625,43.230895342338926,0.0
1327,1327,2015,Hyundai,Hyundai Creta 1.6 S Plus AT,Creta,950000.0,79900.0,Diesel,Chennai,14,6.0,0,0,1.0526315789473683e-06,1.2515644555694618e-05,0.16666666666666666,0.07142857142857142,0.061800530360915096,0.003939182827391328,0.059821428571428574,14.563143206011912,0.0
1328,1328,2011,Hyundai,Hyundai i10 Asta 1.2 AT with Sunroof,i10,360000.0,22000.0,Petrol,Chennai,14,10.0,1,0,2.777777777777778e-06,4.545454545454545e-05,0.1,0.07142857142857142,0.17008255052661544,0.015472908020239115,0.059821428571428574,157.43035824087636,0.0
1329,1329,2012,Audi,Audi A6 3.0 TDI quattro Premium Plus,A6,1450000.0,55000.0,Diesel,Chennai,10,9.0,0,0,6.896551724137931e-07,1.8181818181818182e-05,0.1111111111111111,0.1,0.03901763891751819,0.005923222601497786,0.08875000000000001,20.51102676153245,0.0
1330,1330,2016,Honda,Honda City V,City,790000.0,45000.0,Petrol,Chennai,7,5.0,0,0,1.2658227848101265e-06,2.2222222222222223e-05,0.2,0.14285714285714285,0.07518187419602418,0.007337990811681687,0.13214285714285715,72.9010870573252,0.0
1331,1331,2019,Mahindra,Mahindra XUV500 W9 1.99,XUV500,1650000.0,19900.0,Diesel,Chennai,24,2.0,1,1,6.060606060606061e-07,5.0251256281407036e-05,0.5,0.041666666666666664,0.0337706699790389,0.01715250093308307,0.0296875,17.196527372187184,17.196527372187184
1332,1332,2019,Hyundai,Hyundai Verna Fluidic 1.6 VTVT SX Opt AT,Verna,1300000.0,4000.0,Petrol,Chennai,14,2.0,1,1,7.692307692307693e-07,0.00025,0.5,0.07142857142857142,0.0440123497339552,0.08709554866079909,0.059821428571428574,229.31227063508643,229.31227063508643
1333,1333,2012,Mercedes-Benz,Mercedes-Benz GL 350 CDI BlueEFFICIENCY,GL,2400000.0,148000.0,Diesel,Chennai,2,9.0,0,0,4.1666666666666667e-07,6.756756756756757e-06,0.1111111111111111,0.5,0.021883005977796754,0.0019226787098629056,0.49375,20.774032415023058,0.0
1334,1334,2018,Hyundai,Hyundai Elite i20 Magna Executive 1.2,Elite,650000.0,18000.0,Petrol,Chennai,14,3.0,1,1,1.5384615384615385e-06,5.555555555555556e-05,0.3333333333333333,0.07142857142857142,0.09229455429284636,0.019009828545698867,0.059821428571428574,104.95691494480644,104.95691494480644
1335,1335,2019,Mahindra,Mahindra XUV500 W9 1.99,XUV500,1650000.0,19900.0,Diesel,Chennai,24,2.0,1,1,6.060606060606061e-07,5.0251256281407036e-05,0.5,0.041666666666666664,0.0337706699790389,0.01715250093308307,0.0296875,17.196527372187184,17.196527372187184
1336,1336,2012,Mahindra,Mahindra XUV500 W8 AWD,XUV500,800000.0,85000.0,Diesel,Chennai,24,9.0,0,0,1.25e-06,1.1764705882352942e-05,0.1111111111111111,0.041666666666666664,0.07418872758326218,0.0036762377970880624,0.0296875,8.096832319890162,0.0
1337,1337,2013,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2150000.0,83000.0,Diesel,Chennai,10,8.0,0,0,4.6511627906976743e-07,1.2048192771084337e-05,0.125,0.1,0.024924036303695905,0.003775502186037889,0.08875000000000001,8.351441877517379,0.0
1338,1338,2016,Honda,Honda City V,City,790000.0,45000.0,Petrol,Chennai,7,5.0,0,0,1.2658227848101265e-06,2.2222222222222223e-05,0.2,0.14285714285714285,0.07518187419602418,0.007337990811681687,0.13214285714285715,72.9010870573252,0.0
1339,1339,2014,Hyundai,Hyundai Elite i20 Magna 1.4 CRDI,Elite,550000.0,52000.0,Diesel,Chennai,14,7.0,0,0,1.818181818181818e-06,1.923076923076923e-05,0.14285714285714285,0.07142857142857142,0.10985171958698858,0.006290518194526299,0.059821428571428574,41.338057259866815,0.0
1340,1340,2016,Maruti Suzuki,Maruti Suzuki Celerio ZXi,Celerio,425000.0,35000.0,Petrol,Chennai,32,5.0,0,0,2.352941176470588e-06,2.857142857142857e-05,0.2,0.03125,0.14341688853167225,0.00956119799911353,0.019140625,26.246338326459977,0.0
1341,1341,2016,Toyota,Toyota Innova Crysta 2.4 VX 7 STR [2016-2020],Innova,1700000.0,79900.0,Diesel,Chennai,1,5.0,0,0,5.88235294117647e-07,1.2515644555694618e-05,0.2,1.0,0.03265183101421611,0.003939182827391328,1.0,128.62153201408364,0.0
1342,1342,2012,Audi,Audi A6 3.0 TDI quattro Premium Plus,A6,1450000.0,55000.0,Diesel,Chennai,10,9.0,0,0,6.896551724137931e-07,1.8181818181818182e-05,0.1111111111111111,0.1,0.03901763891751819,0.005923222601497786,0.08875000000000001,20.51102676153245,0.0
